bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 26.59), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.18), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.187), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.183), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.183), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 18.965), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 11.183), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.005), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 11.181), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.267), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 11.179), (1294.3, 9.709), (1294.2, 0.001), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.241), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.189), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.431), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.775), (1294.0, 12.082), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.849), (1294.0, 12.082), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 26.59), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 18.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.849), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.615), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 24.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 18.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 43.849), (1294.0, 12.082), (1293.9, 7.0), (1293.8, 27.615), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 24.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 18.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.0), (1293.8, 27.615), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 24.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 11.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 24.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 11.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 24.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 18.036), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 12.789), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.506), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.178), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.179), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 29.071), (1293.6, 38.665), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.183), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 19.826), (1293.6, 38.665), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 19.826), (1293.6, 26.59), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 19.826), (1293.6, 38.664), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 55.826), (1294.0, 0.104), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 19.518), (1293.6, 38.664), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 64.974), (1294.0, 0.104), (1293.9, 7.185), (1293.8, 27.43), (1293.7, 19.518), (1293.6, 38.664), (1293.5, 7.308), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 9.838), (1295.6, 23.669)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 64.974), (1294.0, 0.104), (1293.9, 7.493), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.164), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 18.036), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 20.369)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 64.974), (1294.0, 0.104), (1293.9, 7.308), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.164), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 31.003), (1294.6, 34.171), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 20.369)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 64.974), (1294.0, 0.104), (1293.9, 7.308), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.164), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 66.494), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 20.369), (1295.7, 7.073)]
bids, [(1294.4, 4.182), (1294.3, 9.709), (1294.2, 0.076), (1294.1, 64.974), (1294.0, 0.289), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.164), (1293.5, 7.0), (1293.4, 41.5)]
asks, [(1294.5, 66.494), (1294.7, 14.596), (1294.8, 17.316), (1294.9, 10.492), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 20.369), (1295.7, 7.073)]
bids, [(1294.4, 4.089), (1294.3, 0.209), (1294.2, 0.076), (1294.1, 48.27), (1294.0, 4.831), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 37.882)]
asks, [(1294.5, 66.494), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.728), (1295.2, 55.186), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 20.369), (1295.7, 7.073)]
bids, [(1294.4, 4.089), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 48.27), (1294.0, 5.016), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.421), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 37.882)]
asks, [(1294.5, 66.494), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.089), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.104), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.416), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 37.882)]
asks, [(1294.5, 66.494), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.728), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.089), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.289), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 37.882)]
asks, [(1294.5, 66.494), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.089), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.413), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.494), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 14.538), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.086), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.491), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.728), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 16.526), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 18.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.218), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 16.218), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 18.036), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 18.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.423), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 16.218), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 18.226), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 11.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 16.218), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 18.226), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 16.218), (1294.8, 17.316), (1294.9, 8.372), (1295.0, 18.036), (1295.2, 55.206), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 16.218), (1294.8, 17.624), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 20.531), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 16.218), (1294.8, 17.624), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 9.576), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.472), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 16.218), (1294.8, 17.624), (1294.9, 8.372), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 4.085), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.728), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 11.085), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 66.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 11.085), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 27.43), (1293.7, 16.424), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
bids, [(1294.4, 18.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.918), (1295.1, 0.308), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.176), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.316), (1294.9, 10.302), (1295.0, 17.728), (1295.1, 0.308), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768)]
bids, [(1294.4, 4.088), (1294.3, 0.209), (1294.2, 16.864), (1294.1, 53.04), (1294.0, 0.361), (1293.9, 7.0), (1293.8, 54.374), (1293.7, 7.0), (1293.6, 43.471), (1293.5, 7.0), (1293.4, 43.677)]
asks, [(1294.5, 59.49), (1294.7, 14.288), (1294.8, 17.624), (1294.9, 10.302), (1295.0, 17.918), (1295.2, 55.198), (1295.3, 18.52), (1295.4, 209.799), (1295.5, 30.139), (1295.6, 4.768), (1295.7, 7.073)]
